hash|author|date|comment
420e83a39|Anton Moiseev|Sun Dec 6 22:21:53 2015 +0300|feat(forms): add the submitted flag to NgForm and NgFormModel directives
89f61087c|Thierry Templier|Wed Mar 9 14:35:49 2016 +0100|feat(http): implement Response.prototype.toString() to make for a nicer error message
1dcb66391|Felix Itzenplitz|Thu May 26 08:47:15 2016 +0200|readme: update badges
b7b56785d|Matt Wheatley|Thu May 26 14:41:33 2016 +0100|fix(Renderer): update signatures to make RenderDebugInfo optional
3a6202326|Zach Bjornson|Thu May 26 10:27:42 2016 -0700|docs(LifecycleHooks): correct ngDoCheck description (#8807)
fa2ce8100|Dimitrios Loukadakis|Wed May 25 01:23:46 2016 +0300|fix(router): openning links in new tab
172a5663e|Victor Berchet|Tue May 24 16:13:17 2016 -0700|feat(platform-browser-dynamic): re-add a deprecated platform-browser-dynamic
f4b972815|Victor Berchet|Tue May 24 16:12:34 2016 -0700|fix(platform-browser): fix rollup config
0cb93a436|Julie Ralph|Thu May 26 10:19:30 2016 -0700|fix(testing):  add discardPeriodicTasks to be used with fakeAsync (#8629)
b2e804c96|Suguru Inatomi|Fri May 27 02:18:31 2016 +0900|fix(metadata): Allow spacing in multiple selectors (#7418)
85ce18419|Igor Minar|Thu May 26 10:15:47 2016 -0700|refactor(compiler): remove obsolete code (#8837)
29c77df4b|Victor Berchet|Tue May 24 17:10:30 2016 -0700|fix(playground): fix WebWorker single_thread example
c39e0463a|Aaron (Ron) Tsui|Wed May 18 17:18:07 2016 -0700|removes tailing slashes from url in lines 229 231
c27bc1956|Ajay Ambre|Thu May 26 22:23:18 2016 +0530|docs(API): correct formatting of EmbeddedViewRef API doc example (#8584)
72707d80a|Jonathan Miles|Thu May 26 17:52:56 2016 +0100|refactor(api): Correct public api variable names (#8552)
f18356307|Julian Motz|Thu May 26 18:52:06 2016 +0200|chore: consistent badge shape (#7053)
00475f25c|Ivan Gabriele|Thu May 26 18:50:59 2016 +0200|fix(doc): Add missing comma in example (#8769)
bab6023ee|Vanga Sasidhar|Wed Apr 6 21:38:43 2016 +0530|fix(router): Added pushState fallback for IE 9 browser.
5e12a9578|Martin Probst|Thu May 26 08:00:34 2016 -0700|test(security): test case for quoted URL values.
e5904f408|Rob Wormald|Thu May 26 09:34:04 2016 -0700|fix(facade): change EventEmitter to be sync by default (#8761)
cf1122cf9|Wesley Cho|Thu May 26 09:30:31 2016 -0700|chore(contributing): fix link to styleguide (#8781)
6da79673c|Victor Berchet|Wed May 25 17:03:34 2016 -0700|test(e2e): workaround flaky e2e tests
352ee5320|Victor Berchet|Wed May 25 17:16:50 2016 -0700|Revert "feat(AsyncPipe): allow onError argument"
a20639558|Igor Minar|Wed May 25 16:51:30 2016 -0700|npm: invoke webdriver-manager update after install
b9347eb01|Igor Minar|Wed May 25 15:37:40 2016 -0700|build: remove dependency on tsd and use @types/* instead
4dbd8ed6b|Igor Minar|Wed May 25 13:35:30 2016 -0700|refactor: remove unnecessary  annotations
cb980d3e4|Misko Hevery|Wed May 25 16:22:55 2016 -0700|fix(ci): incorrect import
f154e2c6c|Misko Hevery|Wed May 25 16:14:03 2016 -0700|fix(ci): extra API in public_api_spec
d0a64f9c8|Misko Hevery|Wed May 25 16:03:11 2016 -0700|fix: broken build
16ef21d08|Alex Eagle|Wed May 25 15:34:43 2016 -0700|fix(ngc): depend on correct tsc-wrapped package
39ecd01b8|Miško Hevery|Wed May 25 15:00:05 2016 -0700|chore: audit @angular/core API classification (#8808)
5e0f8cf3f|Matias Niemelä|Wed May 25 12:46:22 2016 -0700|feat(core): introduce support for animations
6c6b316bd|Alex Eagle|Wed May 25 13:25:26 2016 -0700|chore(ngc): fix release instructions
b49dac7be|Victor Berchet|Wed May 25 10:03:42 2016 -0700|chore(git): update .gitignore
4c2639793|Alex Eagle|Tue May 24 10:53:48 2016 -0700|chore(ngc): refactor out tsc-wrapped
e26e4f922|Igor Minar|Wed May 25 08:24:59 2016 -0700|build(npm): trigger tsd install from npm postinstall
2ab1085df|Igor Minar|Wed May 25 08:21:39 2016 -0700|fix(core): remove @internal annotation from PLATFORM_CORE_PROVIDERS
acc3a2de8|Igor Minar|Tue May 24 14:42:07 2016 -0700|build: add comment for the tools watch option
12abdd878|Igor Minar|Tue May 24 12:38:00 2016 -0700|ci: disable the lint job since it's currently not doing anything
2bcdec5aa|Igor Minar|Tue May 24 12:33:14 2016 -0700|build: use connect web server instead of SimpleHTTPServer
16dfe3c63|Igor Minar|Fri May 20 16:06:52 2016 -0700|build: consolidate tsc to ease migration to @types/ based typings delivery
b4a467e38|Igor Minar|Fri May 20 16:15:20 2016 -0700|ci: disable debug output from env.sh
53628e19a|Wesley Cho|Sun Dec 20 09:56:00 2015 -0500|fix(compiler): add ability to parse : in * directives
62dd3ceb6|Misko Hevery|Tue May 24 21:42:58 2016 -0700|Revert "Don't update the location during initial router navigation"
d5066a9a0|Jay Phelps|Mon Dec 21 20:30:59 2015 -0800|Don't update the location during initial router navigation Closes #6069
32b37432b|Sam Rawlins|Tue Dec 15 14:53:16 2015 -0800|docs: Remove text about Dart Editor bundle; clean up text
5f3d02bc7|Alfonso Presa|Fri Jan 8 01:10:48 2016 +0100|fix(Animation): Problem decimals using commas as decimal separation
97e94dd6e|Alfonso Presa|Fri Jan 8 10:04:28 2016 +0100|docs(DEVELOPER): JDK is needed for protractor to run selenium
846c031ec|Minko Gechev|Tue Jan 12 08:58:42 2016 +0200|changelog: Update name of a lifecycle hook
92340350d|Utsav Shah|Fri Jan 15 05:49:24 2016 -0500|fix(http): Set response.ok
d4827caa0|gdi2290|Mon Feb 1 15:51:00 2016 -0800|refactor(DomRootRenderer): allow registeredComponents access
6ce13b68f|Gabe Scholz|Mon Jan 25 19:43:45 2016 -0800|Typo in web_workers.md Closes #6694
e82b700ad|Borys Semerenko|Sun Feb 14 01:31:50 2016 +0200|docs(directives): add a deprecation comment for properties, events
60a2ba87d|Grégory Bataille|Wed Feb 17 14:52:51 2016 +0100|fix(#7099): support for comment finishing with multiple dashes
83c19a1fb|cexbrayat|Thu Feb 18 17:14:40 2016 +0100|fix(pipes): handle undefined value in slice
1513e201b|Wassim Chegham|Thu Feb 18 22:54:53 2016 +0100|docs(ContentChild): add example with refs
a38c9a1ef|Dmytro Kulyk|Fri Apr 22 01:43:59 2016 +0300|fix(Router) Fix detect active route in depth.
d5f5ce82c|Misko Hevery|Tue May 24 20:30:27 2016 -0700|Revert "fix(compiler): support string tokens with `.` inside."
6dc88f5b6|Kara Erickson|Tue May 24 18:53:25 2016 -0700|fix(forms): radio buttons with different names should not share state
7a2ce7ff2|Kara Erickson|Mon May 23 18:43:32 2016 -0700|fix(forms): update accessor value when native select value changes
1ac38bd69|Matias Niemelä|Fri Apr 29 15:18:53 2016 -0700|feat(renderer): add a `setElementStyles` method
982fad0c4|Victor Berchet|Tue May 17 15:52:13 2016 -0700|test(public API): Update the public API to the new world
390cefac7|Victor Berchet|Tue May 17 15:52:35 2016 -0700|refactor(testing/server): optimize imports
798bface7|Felix Itzenplitz|Sat Feb 20 12:10:16 2016 +0100|fix(typings): remove rxjs workaround Closes #7198
276fec6e5|Thierry Templier|Thu Feb 25 09:28:01 2016 +0100|build(serve): added cors support for the js.server task
95af14b97|Thierry Templier|Wed Feb 24 22:57:35 2016 +0100|feat(http): added withCredentials support
0f0a8ade7|Thierry Templier|Fri Feb 26 12:25:55 2016 +0100|feat(http): automatically set request Content-Type header based on body type
e0c83f669|Tero Parviainen|Tue Mar 1 18:32:37 2016 +0200|fix(build): force a compatible baseURL for systemjs-builder
016f0d8e9|Andreas Wissel|Wed Mar 2 21:34:45 2016 +0100|fix: Typo in async.ts Closes #7382
3e5716ec1|Victor Berchet|Fri May 20 15:44:58 2016 -0700|feat(i18n): support implicit tags/attributes
75e6dfb9a|Victor Berchet|Fri May 20 16:11:49 2016 -0700|fix(browser): platform code cleanup
9634e8d14|Victor Berchet|Fri May 20 11:41:42 2016 -0700|fix(tests): Execute the security specs only once
f95a604b5|Victor Berchet|Fri May 20 11:18:08 2016 -0700|fix(bootstrap): swap coreBootstrap() and coreLoadAndBootstrap() arguments
3ff20cd7e|Victor Berchet|Mon May 23 17:56:48 2016 -0700|fix(core): fix build
17f73cb7b|Kevin-K|Wed Mar 2 15:58:17 2016 -0500|docs(http): fix MockBackend example
fba0e2ff1|Brendan Wyse|Wed Mar 2 23:46:41 2016 +0000|docs(browser.ts): update bootstrap injector override argument name
b62415c96|Vamsi V|Fri Mar 4 07:51:03 2016 +0530|refactor(chore): remove unused mapToObject and objectToMap methods from serializer
adc135e6c|Tom Schoener|Sat Mar 12 14:22:31 2016 +0100|refactor(async_pipe): use subscription strategy interface
ceac045a7|Tero Parviainen|Sun Mar 13 10:56:20 2016 +0200|fix(compiler): have CSS parser support nested parentheses inside functions
4d6da7b1a|Valter Júnior|Mon Mar 14 09:51:49 2016 -0300|chore: Update ISSUE_TEMPLATE.md
01b9de7a1|Austin|Fri Mar 18 09:01:49 2016 -0400|Bump reflect-metadata to 0.1.3
0a872ffd3|Ward Bell|Mon May 9 15:45:04 2016 -0700|feat(core/linker): add SimpleChanges type to lifecycle_hooks to simplify OnChanges signature
6f3a6a55a|Pete Boere|Mon Mar 21 10:14:13 2016 +0000|Update url_search_params.ts
0795dd307|Vamsi Varikuti|Mon Mar 21 16:27:17 2016 +0530|refactor(chore): Replace all 'bindings' with 'providers'
49fb7ef42|Vamsi Varikuti|Sat Mar 19 20:08:25 2016 +0530|refactor(router): Remove deprecated 'as' from ‘RouteConfig’
cbeeff2bd|Peter Bacon Darwin|Mon Mar 21 15:02:16 2016 +0000|fix(Router): do not kill event-emitter on navigation failure
ce013a3dd|Sebastian Hillig|Mon Mar 21 17:31:42 2016 +0100|feat(regex_url_paths): add `regex_group_names` to handle consistency with serializers
1f7449ccf|Rob Wormald|Mon Mar 21 17:13:58 2016 -0700|fix(changelog): add View decorator breaking change
c43636f2b|Justin DuJardin|Tue Mar 22 18:56:53 2016 -0700|fix(di): type error in InvalidProviderError
9c2fe660a|cjc343|Thu Mar 24 14:14:41 2016 -0700|(docs) Fix pony greeting equivalence
abc266fa3|laco0416|Mon Mar 28 23:14:32 2016 +0900|feat(common): DatePipe supports ISO string
7d853dd9a|kurt|Thu Mar 31 13:04:47 2016 +0900|fix(router): ensuring MatchedUrl pass query params
3ac2821a1|Sam Lin|Thu Mar 31 09:38:41 2016 -0500|Update CHANGELOG.md
666dc75c1|Alex Eagle|Mon Mar 28 14:39:29 2016 -0700|chore(lint): disallow duplicate imports from a module
e9332c66d|Alex Eagle|Mon Mar 28 14:25:22 2016 -0700|chore(lint): re-enable linter and fix violations
830aecd1a|Pete Mertz|Fri Apr 1 18:24:45 2016 -0400|fix(router/parsing): change route rule error to say PascalCase instead of CamelCase
ac6959c81|kurthong|Sat May 21 07:34:59 2016 +0900|docs(DEVELOPER.md): add a clearer explanation about Windows symlinks issue. (#7886)
2bf21e174|Rene Weber|Fri Apr 8 01:02:07 2016 +0100|fix(Router): replace state when normalized path is equal to current normalized path
9105ab959|Pascal Precht|Tue Mar 1 17:53:36 2016 +0100|docs(ng_control_group): update API docs syntax
165357bfa|mgechev|Mon Apr 4 16:04:30 2016 +0300|refactor(forms): remove useless imports
33c7f74cb|Andrew|Fri Apr 8 13:20:05 2016 -0700|style(platform/browser): fix type spacing Closes #7980
cb84cbf54|alexcastillo|Sun Apr 17 21:18:11 2016 -0400|feat(shadow_css): add encapsulation support for CSS @supports at-rule
b2e094669|Elliott Davis|Tue Apr 19 14:13:54 2016 -0500|fix(Request): Change Request.text's return type to string
67c80fbb5|Tobias Bosch|Thu Apr 21 11:17:49 2016 -0700|fix(compiler): support string tokens with `.` inside.
c574e6808|Igor Minar|Fri May 20 10:24:05 2016 -0700|build: update to rollup@0.26.3 and remove a hack from the build
9175a049d|Igor Minar|Fri May 20 09:08:39 2016 -0700|feat: add minified bundles
0035575c8|Igor Minar|Thu May 19 15:29:50 2016 -0700|build: turn on tsc's stripInternal when producint public d.ts file
7bfe8aa55|Igor Minar|Thu May 19 15:28:25 2016 -0700|build: fix the build.sh script to work out of the box
1bff47f97|Drew Moore|Tue Apr 26 18:38:52 2016 -0700|docs: fix syntax errors in HostBinding metadata example
e8e61de28|Victor Berchet|Thu May 19 16:10:44 2016 -0700|refactor(WebWorker): move XHR worker side
54f830899|Victor Berchet|Thu May 19 14:31:21 2016 -0700|refactor(browser): merge static & dynamic platforms
6c99746f0|PatrickJS|Wed Apr 27 20:37:10 2016 -0700|Update tools.ts Closes #8296
4086b4904|PatrickJS|Wed Apr 27 13:25:19 2016 -0700|feat(enableDebugTools): return ComponentRef
0fad9c278|Jerome Velociter|Fri May 20 19:06:46 2016 +0200|docs(changelog): fix ViewQuery read usage example in beta.16 (#8330)
d75f928fc|Levente Morva|Fri May 20 19:06:15 2016 +0200|fix(docs): Fix a missing opening bracket (#8331)
68f9aaf21|Aziz Abbas|Fri May 20 10:05:52 2016 -0700|chore: Update CHANGELOG.md (#8342)
efe4633b1|PatrickJS|Fri May 20 10:02:47 2016 -0700|refactor(empty.ts): typo (#8398)
19e65382f|Jake Garelick|Fri May 20 10:01:39 2016 -0700|fix(core): accurate dev mode message for dart (#8403)
5a9eda73b|Basarat Ali Syed|Sat May 21 03:00:47 2016 +1000|docs(changelog): line numbers to master can go out of sync (#8404)
c6f2b3e96|Yang Lin|Sat May 21 01:00:04 2016 +0800|docs(router): fix import and replace RouteConfig (#8433)
55921be1a|mgechev|Tue May 3 17:38:07 2016 -0600|fix(router-deprecated): export RootRoute
9b1b5b393|David Reher|Fri May 20 18:48:03 2016 +0200|fix(angular1_router): ngLink should not throw an error if routeParams are undefined (#8460)
3857c8226|agpreynolds|Fri May 20 17:19:59 2016 +0100|docs(MockConnection) update mockRespond usage example (#8487)
595bcdd1a|Dimitrios Loukadakis|Sun May 8 04:24:46 2016 +0300|fix(router): browser back and forward buttons not working correctly.
27c25bd0e|Alex Castillo|Fri May 20 01:23:33 2016 -0400|chore(readme): update README: no longer beta (#8405)
aec95015f|Rob Wormald|Wed Dec 16 00:32:25 2015 -0800|docs(http): update http docs to mention .map operator
b2db6401c|Pawel Kozlowski|Mon Jan 18 15:08:49 2016 +0100|chore(build): remove use of q.denodeify
ebe14720e|Alex Eagle|Fri Jan 22 10:51:16 2016 -0800|chore(typing): enforce --noImplicitAny for tools directory.
7112d008d|Justin DuJardin|Sun Feb 7 16:20:00 2016 -0800|fix(IE): make shim work with instrumented code
90af4763d|Fabian Raetz|Sat Mar 26 10:35:06 2016 +0100|fix(angular1_router): delay view update until activate promise gets fullfilled
390046d7b|gdi2290|Fri Apr 8 18:14:46 2016 -0700|feat(AsyncPipe): allow onError argument
587c119c7|PatrickJS|Sat Apr 16 11:09:30 2016 -0700|feat(NgZone): isStable Closes #8108
3019140e7|Aliaksei Palkanau|Sun Sep 13 19:31:56 2015 +0300|feat(http): set the statusText property from the XMLHttpRequest instance
7a80f0d1e|BeastCode|Tue Jan 19 20:29:19 2016 -0800|change property and event to use camel case
0894318f5|BeastCode|Wed Jan 20 21:24:51 2016 -0800|change property and event to use camel case: * some-property -> someProperty * some-event -> someEvent
f9fc524a7|Dmitriy Shekhovtsov|Fri May 20 01:19:01 2016 +0300|chore(contributing): added commit message samples (#7375)
9019c6f93|William Welling|Thu Mar 24 10:29:49 2016 -0500|Condition using component as well. Closes #7755
166b73f4f|William Welling|Thu Mar 24 08:42:14 2016 -0500|Condition using urlPath, component is null on UnresolvedException of child AsyncRoute.
cb94111f1|Sekib Omazic|Thu May 19 20:15:14 2016 +0200|style(Forms): remove unused imports
a88b887a0|Kai Ruhnau|Thu May 19 19:20:08 2016 +0200|docs(cheatsheet): Document SVG idiosyncrasies (#6055)
6e62217b7|Victor Berchet|Fri May 13 13:22:29 2016 -0700|fix(WebWorker): remove the platform-browser dependency on compiler
a01a54c18|Joost de Vries|Wed May 18 08:17:15 2016 +0200|adds 'repository' metadata to npm modules (#8649)
db8290632|Hannah Howard|Tue May 17 15:55:53 2016 -0700|fix(upgrade): fallback to root ng2 injector when element is compiled outside the document (#8684)
7bb516723|Martin Probst|Wed May 18 00:00:28 2016 +0200|chore(security): fix CHANGELOG formatting. (#8687)
6cdc53c49|Hannah Howard|Tue May 17 14:53:59 2016 -0700|fix(UpgradeNg1ComponentAdapter): make bindings available on $scope in controller & link function (#8645)
15ae710d2|Martin Probst|Sun May 15 11:33:47 2016 +0200|feat(security): allow url(...) style values.
dd5012425|Martin Probst|Sun May 15 11:44:52 2016 +0200|feat(security): allow data: URLs for images and videos.
ff36b0384|Tobias Bosch|Mon May 16 12:06:21 2016 -0700|fix(compiler_cli): normalize used directives
50c9bed63|Martin Probst|Fri May 13 10:07:17 2016 +0200|feat(security): expose the safe value types.
8b1b42719|Martin Probst|Mon May 9 09:57:07 2016 +0200|feat(security): support transform CSS functions for sanitization.
9a05ca95f|Vikram Subramanian|Fri May 13 13:33:58 2016 -0700|fix(build): Release compiler_cli packages along with rest of @angular packages and use ANGULAR_VERSION for package version and peer dependencies.
05266241a|Pawel Kozlowski|Fri May 13 01:01:33 2016 +0200|build(npm): short-circuit npm install if node_modules are healthy
4ddf5536b|Fabian Raetz|Sat Mar 26 12:12:00 2016 +0100|docs(DEVELOPER.md): state that git-clang-format must be in PATH
f389b5a96|Mathias Raacke|Tue May 3 23:14:12 2016 +0200|docs(changelog): add missing breaking changes for testing providers
bac1a6eab|Vikram Subramanian|Thu May 12 16:49:03 2016 -0700|fix(build): Fix an error in package publishing step where the script errors when a UMD bundle is not found for compiler-cli package.
ff400726c|Vikram Subramanian|Thu May 12 15:08:28 2016 -0700|fix(build): Declare the secure GITHUB_TOKEN_ANGULAR for package publishing from Travis
267d86497|Vikram Subramanian|Thu May 12 13:58:42 2016 -0700|fix(build): Fix broken e2e test Travis task by running the right variation of sed on Travis
97a1084c9|Vikram Subramanian|Wed May 11 17:15:05 2016 -0700|fix(build): Hook up publish-build-artifacts to Travis
61b339678|Marc Laval|Tue May 10 17:47:17 2016 -0700|test(compiler): test schema generation only in Chrome
d537a2629|Marc Laval|Mon May 9 16:47:26 2016 -0700|chore(build): reenable optional jobs in SL and BS
d414734aa|Vikram Subramanian|Mon May 9 17:26:51 2016 -0700|fix(build): Change publish-build-artifacts.sh to work with new packaging system
817ddfa84|Alex Eagle|Sat May 7 09:20:56 2016 -0600|fix(compiler): allow --noImplicitAny
c1154b30c|Alex Eagle|Sat May 7 08:58:20 2016 -0600|fix(compiler): allow decorators defined in the same file
0d71345b9|Alex Eagle|Wed May 4 15:17:53 2016 -0600|fix(codegen): codegen all files in the program, not just roots
f235454dd|Igor Minar|Wed May 11 10:15:13 2016 -0700|ci: temporarily disable Edge because of SauceLabs issues
6a80578d0|Igor Minar|Wed May 11 10:11:59 2016 -0700|build: create the dist directory before building
d33cd43db|Igor Minar|Tue Apr 5 13:34:22 2016 -0700|docs(PULL_REQUEST_TEMPLATE.md): reorganize and improve the pull request template
9e3df8eef|Alex Eagle|Mon May 9 15:44:40 2016 -0700|chore(tsickle): remove redundant jsdoc types
cf73ad7c8|Martin Probst|Fri May 6 07:57:30 2016 -0700|chore(security): document sanitization breaking change.
3e68b7eb1|Martin Probst|Mon May 9 16:46:31 2016 +0200|feat(security): warn users when sanitizing in dev mode.
9fbafba99|Matias Niemelä|Fri Apr 29 14:54:46 2016 -0700|chore(parsing): change internal usage of `@` to `:` for namespaced values
7a524e3de|Martin Probst|Tue May 3 18:41:31 2016 -0700|feat(security): add tests for URL sanitization.
7b6c4d5ac|Martin Probst|Tue May 3 18:41:07 2016 -0700|feat(security): add tests for style sanitisation.
99c0d503d|Martin Probst|Tue May 3 18:39:00 2016 -0700|chore(build): run security tests in NodeJS, too.
f86edae9f|Martin Probst|Sat Apr 30 19:02:05 2016 -0700|feat(security): add an HTML sanitizer.
df1b1f695|Martin Probst|Thu May 5 14:25:44 2016 -0700|feat(security): strip XSSI prefix from XHR responses.
909916003|Martin Probst|Thu May 5 12:46:07 2016 -0700|chore: fix comment indent.
119abe7bb|Tobias Bosch|Wed May 4 20:01:17 2016 -0700|chore: fail build if a command from tsc-watch fails.
67ed2e2c0|Martin Probst|Wed May 4 10:26:17 2016 -0700|feat(security): fill in missing security contexts.
6d36a7a45|Tobias Bosch|Wed May 4 17:53:25 2016 -0700|chore: fix unit tests on node.js
e2b1e1577|Tobias Bosch|Wed May 4 11:53:12 2016 -0700|fix(core): don’t detach nested view containers when destroying a view
b30ddfbfc|vsavkin|Wed May 4 15:01:27 2016 -0700|chore(router): clang-format
abfb522f8|vsavkin|Wed May 4 14:43:24 2016 -0700|refactor(router): reuse existing segmentes when constructing new route trees
b8136cc26|vsavkin|Wed May 4 14:40:17 2016 -0700|fix(router): provide a top-level route segment for injection
d00b26d94|vsavkin|Wed May 4 11:46:38 2016 -0700|refactor(router): update link to reuse url segments when possible
12637a761|vsavkin|Wed May 4 10:59:20 2016 -0700|refactor(router): make names consistent
1a0aea67a|vsavkin|Wed May 4 10:45:48 2016 -0700|feat(core): add a component resolver that can load components lazily using system.js
0f1465b89|vsavkin|Tue May 3 16:45:30 2016 -0700|feat(router): update router to support lazy loading
c0cfd3c6e|Tobias Bosch|Wed May 4 11:18:00 2016 -0700|chore: remove ts-metadata-collector from shrinkwrap
a81923b79|Tobias Bosch|Wed May 4 11:02:01 2016 -0700|fix(compiler): emit correct types for literal arrays and maps.
7150ace7c|Tobias Bosch|Wed May 4 10:00:59 2016 -0700|fix(compiler): support lifecycle hooks in compiler_cli
bdce15428|Tobias Bosch|Wed May 4 10:35:46 2016 -0700|chore: add test script for compiler_cli
5a84048f7|Tobias Bosch|Wed May 4 10:02:12 2016 -0700|chore: adjust build for `tools/metadata` name change
188bda813|Tobias Bosch|Wed May 4 10:01:35 2016 -0700|chore: rename `tools/metadata` into `tools/ts-metadata-collector`
29700aa18|Tobias Bosch|Wed May 4 09:11:04 2016 -0700|feat(metadata): emit all methods
3229bf166|Igor Minar|Wed May 4 01:09:07 2016 -0600|docs(changelog): add changelog for rc.1
52595f52f|Igor Minar|Wed May 4 01:07:18 2016 -0600|chore: make workaround_empty_observable_list_diff @internal
edec158dd|Tobias Bosch|Tue May 3 17:31:40 2016 -0700|fix(compiler_cli): allow to use builtin directives like `NgIf`, …
0297398f5|Tobias Bosch|Tue May 3 18:49:59 2016 -0700|chore: clang-format master
9485f5a81|Igor Minar|Tue May 3 18:06:04 2016 -0600|fix: platform-server should declare it's dependency on parse5 via package.json
8f8c01788|Tobias Bosch|Tue May 3 15:33:57 2016 -0700|chore: remove angular2-template-compiler from package.json
eba6e7946|Tobias Bosch|Tue May 3 09:24:09 2016 -0700|refactor(compiler_cli): move it into modules/@angular and integrate properly into the build
3cfe28179|Alex Eagle|Tue May 3 16:08:35 2016 -0600|fix(tsickle): put the tsickle support code at EOF
6eac4b68b|Igor Minar|Tue May 3 15:28:45 2016 -0600|build: bump to rc.1 in package.json
fcbfacb6d|Igor Minar|Tue May 3 14:43:35 2016 -0600|build: do not use tsickle to lower router-deprecated
b60091595|Igor Minar|Tue May 3 13:59:30 2016 -0600|build: add licensing preamble to umd bundles
905f38acb|Igor Minar|Mon May 2 20:45:52 2016 -0600|build: fix source map paths for npm packages
38f4c5f15|Alex Eagle|Tue May 3 13:26:59 2016 -0600|chore(compiler): update README following package move
509f4ec61|Vikram Subramanian|Tue May 3 11:26:07 2016 -0700|fix(testing): Check for pending macrotasks in ComponentFixture.whenStable() and ComponentFixture.isStable()
27a7b51d9|Felix Itzenplitz|Mon May 2 14:41:23 2016 +0200|fix(docs): upgrade deprecated ngFor-Syntax
a033f8335|Alex Eagle|Tue May 3 11:50:55 2016 -0600|fix(compiler): use rootDirs compilerOption to affect genDir layout.
b98c9e74e|vsavkin|Tue May 3 11:35:07 2016 -0700|docs(router): add api docs
9f784dcc5|vsavkin|Tue May 3 10:25:14 2016 -0700|cleanup(router): fix e2e tests
b625f2471|vsavkin|Mon May 2 15:03:00 2016 -0700|feat(router): make RouterLink accept single values
3aa2606ff|vsavkin|Mon May 2 14:48:26 2016 -0700|cleanup(router): make names consistent
89704e0f9|vsavkin|Mon May 2 14:47:59 2016 -0700|fix(router): add support for ../
908a102a8|Martin Probst|Fri Apr 29 16:04:08 2016 -0700|feat: security implementation in Angular 2.
dd6e0cf1b|Tobias Bosch|Tue May 3 08:59:25 2016 -0700|fix(compiler): fix where pipes live
52a6ba7ed|Alex Eagle|Mon May 2 22:21:10 2016 -0600|fix(compiler): use absolute paths for comparing module urls
43e0fa513|Tobias Bosch|Mon May 2 17:50:09 2016 -0700|fix(compiler): don’t emit metadata for generated files
de978229b|Alex Eagle|Mon May 2 15:52:47 2016 -0600|chore(compiler): Run compiler_cli tests in new CI.
ba62fe974|Tobias Bosch|Mon May 2 16:45:58 2016 -0700|refactor(static_reflector): remove unnecessary check.
3a40cb1a8|Tobias Bosch|Mon May 2 16:45:43 2016 -0700|fix(compiler): calculate the right moduleUrl
883e0c48b|Igor Minar|Mon May 2 21:34:27 2016 -0600|docs(CHANGELOG): document 2.0.0-rc.0
18b6a5576|Igor Minar|Mon May 2 20:45:05 2016 -0600|build: update publish scripts and package.json
00d3b6083|Tobias Bosch|Mon May 2 09:38:46 2016 -0700|fix(compiler): support css stylesheets in offline compiler
c386fc837|Tobias Bosch|Mon May 2 09:56:38 2016 -0700|chore: make compiler_cli build again
43527172e|Tobias Bosch|Mon May 2 09:38:16 2016 -0700|chore: don’t shadow `tsconfig.json` used for editors by build specific tsconfig.json
b88384eed|Igor Minar|Mon May 2 15:10:58 2016 -0600|build: add router-deprecated to the publishing scripts
107016ec1|Misko Hevery|Mon May 2 10:36:58 2016 -0700|chore: router move import changes
d930ad181|Miško Hevery|Mon May 2 17:11:21 2016 +0000|chore: router move-only
072446aed|Alex Eagle|Sun May 1 11:22:39 2016 -0700|feat(offline compiler): add metadata emit
2e1f3f003|Igor Minar|Sun May 1 22:54:19 2016 -0700|build: adding basic e2e testing infrastructure
fdd8bd1a3|Tobias Bosch|Sun May 1 22:47:49 2016 -0700|chore: use `ng2tc` for compiling and running tests on ci
7db911fdd|Tobias Bosch|Sun May 1 22:55:25 2016 -0700|chore: update to tsickle 0.1.2
b6fd81169|Tobias Bosch|Sun May 1 22:47:25 2016 -0700|feat(core): support the decorator data that tsickle produces
3ae856ab8|Alex Eagle|Sun May 1 18:48:38 2016 -0700|build(tsc): Use angular2-template-compiler in place of tsc
ce5b37239|Misko Hevery|Sun May 1 22:53:43 2016 -0700|chore: add lint job to travis
3e17c99f4|Misko Hevery|Sun May 1 22:50:37 2016 -0700|chore: clang-reformat
bb8976608|Misko Hevery|Sun May 1 22:22:26 2016 -0700|fix: karma timouts for saucelabs
cd52318f4|Misko Hevery|Sun May 1 22:09:58 2016 -0700|fix: parse browser detection lazily
2570b7215|Misko Hevery|Sun May 1 21:50:23 2016 -0700|fix: textSelection on FireFox
6e79de794|Misko Hevery|Sun May 1 20:53:26 2016 -0700|fix: function name shim test
c4be30d2e|Alex Eagle|Sun May 1 18:44:48 2016 -0700|Revert "build(tsc): Use angular2-template-compiler in place of tsc"
57240c85a|Alex Eagle|Sun May 1 18:23:16 2016 -0700|build(tsc): Use angular2-template-compiler in place of tsc
a66cdb469|Igor Minar|Thu Apr 28 17:50:03 2016 -0700|repackaging: all the repackaging changes squashed
505da6c0a|Igor Minar|Thu Apr 28 08:02:15 2016 -0700|repackaging: all the file moves
4fe0f1fa6|vsavkin|Sun May 1 17:07:10 2016 -0700|feat(router): set router-link-active when RouterLink is active
ec4ca0eac|vsavkin|Sun May 1 15:47:47 2016 -0700|feat(router): implements support for router-link-active
